5.000000000000000000e+02,9.500000000000000000e+00,2.539999999999999897e-02,5.550000000000000000e+01,4.328399999999999609e-03,1.230820000000000078e+02
1.000000000000000000e+03,0.000000000000000000e+00,5.079999999999999793e-02,5.550000000000000000e+01,7.619299999999999641e-04,1.255859999999999985e+02
2.500000000000000000e+03,9.500000000000000000e+00,2.539999999999999897e-02,3.169999999999999929e+01,4.613769999999999677e-03,1.300860000000000127e+02
1.250000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03,1.252109999999999985e+02
6.300000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03,1.286289999999999907e+02
1.250000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03,1.279099999999999966e+02
1.250000000000000000e+03,1.269999999999999929e+01,2.539999999999999897e-02,3.960000000000000142e+01,1.302529999999999834e-02,1.307770000000000152e+02
8.000000000000000000e+03,0.000000000000000000e+00,1.015999999999999959e-01,3.960000000000000142e+01,1.463319999999999942e-03,1.223410000000000082e+02
3.150000000000000000e+03,1.119999999999999929e+01,5.079999999999999793e-02,7.129999999999999716e+01,1.407199999999999944e-02,1.271410000000000053e+02
2.000000000000000000e+02,9.500000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,4.498209999999999882e-03,1.160739999999999981e+02
1.600000000000000000e+03,4.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,4.286199999999999559e-03,1.282640000000000100e+02
5.000000000000000000e+03,4.200000000000000178e+00,5.079999999999999793e-02,3.960000000000000142e+01,1.526889999999999931e-03,1.297770000000000152e+02
6.300000000000000000e+03,4.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,5.090680000000000205e-03,1.126989999999999981e+02
2.000000000000000000e+02,1.739999999999999858e+01,2.539999999999999897e-02,7.129999999999999716e+01,1.610400000000000026e-02,1.125060000000000002e+02
2.500000000000000000e+03,1.119999999999999929e+01,5.079999999999999793e-02,7.129999999999999716e+01,1.407199999999999944e-02,1.305409999999999968e+02
5.000000000000000000e+02,9.500000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,4.498209999999999882e-03,1.238939999999999912e+02
2.500000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03,1.201620000000000061e+02
2.000000000000000000e+03,1.259999999999999964e+01,1.524000000000000077e-01,3.960000000000000142e+01,5.841130000000000627e-02,1.095199999999999960e+02
3.150000000000000000e+02,1.559999999999999964e+01,1.015999999999999959e-01,7.129999999999999716e+01,4.372589999999999810e-02,1.338079999999999927e+02
5.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03,1.138579999999999899e+02
8.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03,1.136650000000000063e+02
1.600000000000000000e+03,4.200000000000000178e+00,5.079999999999999793e-02,3.960000000000000142e+01,1.526889999999999931e-03,1.301970000000000027e+02
4.000000000000000000e+02,5.400000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,5.254739999999999932e-03,1.277810000000000059e+02
8.000000000000000000e+03,0.000000000000000000e+00,1.015999999999999959e-01,7.129999999999999716e+01,1.210719999999999982e-03,1.254650000000000034e+02
3.150000000000000000e+02,9.900000000000000355e+00,1.524000000000000077e-01,3.960000000000000142e+01,2.333280000000000076e-02,1.285949999999999989e+02
3.150000000000000000e+02,1.540000000000000036e+01,5.079999999999999793e-02,7.129999999999999716e+01,2.642689999999999970e-02,1.261949999999999932e+02
3.150000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03,1.227650000000000006e+02
5.000000000000000000e+03,7.200000000000000178e+00,1.524000000000000077e-01,7.129999999999999716e+01,7.520390000000000061e-03,1.183429999999999893e+02
5.000000000000000000e+03,0.000000000000000000e+00,5.079999999999999793e-02,3.169999999999999929e+01,8.121639999999999849e-04,1.332299999999999898e+02
6.300000000000000000e+02,3.299999999999999822e+00,1.015999999999999959e-01,3.960000000000000142e+01,2.451379999999999965e-03,1.272510000000000048e+02
6.300000000000000000e+02,9.500000000000000000e+00,2.539999999999999897e-02,5.550000000000000000e+01,4.328399999999999609e-03,1.254520000000000124e+02
1.250000000000000000e+03,3.299999999999999822e+00,1.015999999999999959e-01,3.169999999999999929e+01,2.514349999999999832e-03,1.340220000000000198e+02
6.300000000000000000e+02,1.739999999999999858e+01,2.539999999999999897e-02,7.129999999999999716e+01,1.610400000000000026e-02,1.226060000000000088e+02
5.000000000000000000e+03,0.000000000000000000e+00,5.079999999999999793e-02,3.960000000000000142e+01,7.918219999999999686e-04,1.343079999999999927e+02
4.000000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03,1.295749999999999886e+02
2.500000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03,1.209810000000000088e+02
4.000000000000000000e+03,1.269999999999999929e+01,2.539999999999999897e-02,3.960000000000000142e+01,1.302529999999999834e-02,1.265370000000000061e+02
2.500000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,2.663369999999999974e-03,1.255709999999999980e+02
6.300000000000000000e+03,3.299999999999999822e+00,1.015999999999999959e-01,5.550000000000000000e+01,2.210999999999999858e-03,1.238389999999999986e+02
3.150000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03,1.187429999999999950e+02
2.000000000000000000e+03,1.230000000000000071e+01,1.015999999999999959e-01,3.169999999999999929e+01,4.187559999999999893e-02,1.104470000000000027e+02
2.000000000000000000e+03,0.000000000000000000e+00,1.524000000000000077e-01,3.169999999999999929e+01,2.094050000000000078e-03,1.289070000000000107e+02
6.300000000000000000e+03,7.299999999999999822e+00,2.285999999999999976e-01,3.169999999999999929e+01,1.326719999999999983e-02,1.106889999999999930e+02
5.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03,1.275479999999999876e+02
2.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,2.723800000000000179e-03,1.234549999999999983e+02
6.300000000000000000e+02,8.400000000000000355e+00,5.079999999999999793e-02,3.169999999999999929e+01,5.807760000000000353e-03,1.258560000000000088e+02
2.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03,1.243949999999999960e+02
8.000000000000000000e+03,0.000000000000000000e+00,2.539999999999999897e-02,7.129999999999999716e+01,4.006819999999999696e-04,1.298670000000000186e+02
1.600000000000000000e+04,2.700000000000000178e+00,1.524000000000000077e-01,7.129999999999999716e+01,2.438510000000000070e-03,1.103639999999999901e+02
5.000000000000000000e+02,1.230000000000000071e+01,1.015999999999999959e-01,3.169999999999999929e+01,4.187559999999999893e-02,1.186670000000000016e+02
1.000000000000000000e+04,0.000000000000000000e+00,5.079999999999999793e-02,5.550000000000000000e+01,7.619299999999999641e-04,1.276360000000000099e+02
1.600000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03,1.222109999999999985e+02
2.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03,1.181289999999999907e+02
8.000000000000000000e+03,4.799999999999999822e+00,2.539999999999999897e-02,5.550000000000000000e+01,8.732180000000000410e-04,1.321839999999999975e+02
1.250000000000000000e+03,0.000000000000000000e+00,1.015999999999999959e-01,3.169999999999999929e+01,1.500919999999999989e-03,1.330629999999999882e+02
1.250000000000000000e+03,5.299999999999999822e+00,2.285999999999999976e-01,3.960000000000000142e+01,6.143290000000000035e-03,1.257210000000000036e+02
2.000000000000000000e+02,1.969999999999999929e+01,5.079999999999999793e-02,7.129999999999999716e+01,3.411830000000000418e-02,1.180049999999999955e+02
3.150000000000000000e+03,9.500000000000000000e+00,2.539999999999999897e-02,3.169999999999999929e+01,4.613769999999999677e-03,1.285360000000000014e+02
3.150000000000000000e+03,0.000000000000000000e+00,5.079999999999999793e-02,5.550000000000000000e+01,7.619299999999999641e-04,1.348259999999999934e+02
4.000000000000000000e+03,4.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,4.286199999999999559e-03,1.206539999999999964e+02
2.000000000000000000e+03,4.799999999999999822e+00,2.539999999999999897e-02,3.960000000000000142e+01,9.074750000000000351e-04,1.289159999999999968e+02
4.000000000000000000e+03,7.200000000000000178e+00,1.524000000000000077e-01,7.129999999999999716e+01,7.520390000000000061e-03,1.193429999999999893e+02
1.250000000000000000e+03,6.700000000000000178e+00,1.015999999999999959e-01,3.960000000000000142e+01,5.780760000000000239e-03,1.323950000000000102e+02
2.500000000000000000e+02,1.259999999999999964e+01,1.524000000000000077e-01,7.129999999999999716e+01,4.831590000000000190e-02,1.297439999999999998e+02
1.250000000000000000e+03,1.540000000000000036e+01,5.079999999999999793e-02,3.169999999999999929e+01,2.898530000000000204e-02,1.232549999999999955e+02
4.000000000000000000e+03,0.000000000000000000e+00,1.015999999999999959e-01,3.169999999999999929e+01,1.500919999999999989e-03,1.269329999999999927e+02
2.000000000000000000e+02,1.230000000000000071e+01,1.015999999999999959e-01,7.129999999999999716e+01,3.377919999999999534e-02,1.305879999999999939e+02
2.000000000000000000e+03,1.739999999999999858e+01,2.539999999999999897e-02,3.960000000000000142e+01,1.722059999999999910e-02,1.266439999999999912e+02
5.000000000000000000e+02,2.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,3.465740000000000140e-03,1.251570000000000107e+02
1.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03,1.273649999999999949e+02
8.000000000000000000e+02,0.000000000000000000e+00,1.015999999999999959e-01,3.960000000000000142e+01,1.463319999999999942e-03,1.284010000000000105e+02
6.300000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03,1.295689999999999884e+02
1.250000000000000000e+04,0.000000000000000000e+00,1.015999999999999959e-01,7.129999999999999716e+01,1.210719999999999982e-03,1.193750000000000000e+02
4.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03,1.248089999999999975e+02
1.000000000000000000e+04,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03,1.134920000000000044e+02
3.150000000000000000e+03,0.000000000000000000e+00,1.524000000000000077e-01,5.550000000000000000e+01,1.726679999999999968e-03,1.277529999999999859e+02
1.000000000000000000e+03,6.700000000000000178e+00,1.015999999999999959e-01,7.129999999999999716e+01,4.782879999999999771e-03,1.367579999999999814e+02
1.250000000000000000e+03,9.900000000000000355e+00,1.524000000000000077e-01,5.550000000000000000e+01,2.084379999999999913e-02,1.216350000000000051e+02
2.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03,1.223750000000000000e+02
1.000000000000000000e+04,1.269999999999999929e+01,2.539999999999999897e-02,3.960000000000000142e+01,1.302529999999999834e-02,1.160170000000000101e+02
6.300000000000000000e+03,4.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,4.738009999999999965e-03,1.142489999999999952e+02
1.000000000000000000e+03,2.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.930310000000000206e-03,1.289560000000000173e+02
1.000000000000000000e+03,9.500000000000000000e+00,2.539999999999999897e-02,5.550000000000000000e+01,4.328399999999999609e-03,1.303319999999999936e+02
3.150000000000000000e+03,1.540000000000000036e+01,5.079999999999999793e-02,3.169999999999999929e+01,2.898530000000000204e-02,1.180450000000000017e+02
1.250000000000000000e+03,7.299999999999999822e+00,2.285999999999999976e-01,5.550000000000000000e+01,1.117060000000000101e-02,1.257239999999999895e+02
1.600000000000000000e+03,1.259999999999999964e+01,1.524000000000000077e-01,3.960000000000000142e+01,5.841130000000000627e-02,1.107800000000000011e+02
8.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03,1.137989999999999924e+02
2.500000000000000000e+02,1.230000000000000071e+01,1.015999999999999959e-01,3.960000000000000142e+01,4.082680000000000337e-02,1.296750000000000114e+02
3.150000000000000000e+03,4.799999999999999822e+00,2.539999999999999897e-02,5.550000000000000000e+01,8.732180000000000410e-04,1.323539999999999850e+02
6.300000000000000000e+03,0.000000000000000000e+00,1.015999999999999959e-01,3.960000000000000142e+01,1.463319999999999942e-03,1.256310000000000002e+02
6.300000000000000000e+02,1.269999999999999929e+01,2.539999999999999897e-02,7.129999999999999716e+01,1.218079999999999857e-02,1.288779999999999859e+02
8.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03,1.147789999999999964e+02
3.150000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03,1.281750000000000114e+02
6.300000000000000000e+02,6.700000000000000178e+00,1.015999999999999959e-01,5.550000000000000000e+01,5.213899999999999611e-03,1.330229999999999961e+02
1.600000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,2.830810000000000010e-03,1.269860000000000042e+02
3.150000000000000000e+03,0.000000000000000000e+00,1.015999999999999959e-01,5.550000000000000000e+01,1.319829999999999918e-03,1.317800000000000011e+02
1.250000000000000000e+04,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03,1.074050000000000011e+02
5.000000000000000000e+03,9.900000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,2.527849999999999889e-02,1.099489999999999981e+02
2.500000000000000000e+03,2.219999999999999929e+01,2.539999999999999897e-02,7.129999999999999716e+01,2.141780000000000073e-02,1.260970000000000084e+02
1.000000000000000000e+03,9.900000000000000355e+00,1.524000000000000077e-01,5.550000000000000000e+01,2.084379999999999913e-02,1.246650000000000063e+02
4.000000000000000000e+03,9.900000000000000355e+00,1.524000000000000077e-01,3.960000000000000142e+01,2.333280000000000076e-02,1.122650000000000006e+02
2.500000000000000000e+03,2.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,3.465740000000000140e-03,1.213970000000000056e+02
4.000000000000000000e+02,1.739999999999999858e+01,2.539999999999999897e-02,7.129999999999999716e+01,1.610400000000000026e-02,1.173960000000000008e+02
4.000000000000000000e+02,1.119999999999999929e+01,5.079999999999999793e-02,3.960000000000000142e+01,1.504779999999999833e-02,1.306699999999999875e+02
2.500000000000000000e+03,0.000000000000000000e+00,1.015999999999999959e-01,3.169999999999999929e+01,1.500919999999999989e-03,1.320029999999999859e+02
2.000000000000000000e+02,2.219999999999999929e+01,2.539999999999999897e-02,3.960000000000000142e+01,2.290279999999999747e-02,1.160660000000000025e+02
5.000000000000000000e+02,9.900000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,2.527849999999999889e-02,1.271790000000000020e+02
1.000000000000000000e+03,1.269999999999999929e+01,2.539999999999999897e-02,7.129999999999999716e+01,1.218079999999999857e-02,1.316979999999999791e+02
2.500000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03,1.265400000000000063e+02
1.000000000000000000e+03,0.000000000000000000e+00,5.079999999999999793e-02,3.169999999999999929e+01,8.121639999999999849e-04,1.267800000000000011e+02
3.150000000000000000e+03,0.000000000000000000e+00,2.539999999999999897e-02,7.129999999999999716e+01,4.006819999999999696e-04,1.370070000000000050e+02
2.000000000000000000e+04,4.799999999999999822e+00,2.539999999999999897e-02,5.550000000000000000e+01,8.732180000000000410e-04,1.212839999999999918e+02
8.000000000000000000e+02,5.400000000000000355e+00,1.524000000000000077e-01,3.960000000000000142e+01,4.850290000000000157e-03,1.327570000000000050e+02
1.000000000000000000e+03,6.700000000000000178e+00,1.015999999999999959e-01,5.550000000000000000e+01,5.213899999999999611e-03,1.372330000000000041e+02
6.300000000000000000e+02,7.299999999999999822e+00,2.285999999999999976e-01,7.129999999999999716e+01,1.044039999999999899e-02,1.337680000000000007e+02
2.500000000000000000e+03,9.900000000000000355e+00,1.524000000000000077e-01,3.960000000000000142e+01,2.333280000000000076e-02,1.162950000000000017e+02
8.000000000000000000e+03,0.000000000000000000e+00,1.524000000000000077e-01,3.960000000000000142e+01,1.932869999999999944e-03,1.205529999999999973e+02
5.000000000000000000e+03,0.000000000000000000e+00,5.079999999999999793e-02,7.129999999999999716e+01,7.404780000000000346e-04,1.344300000000000068e+02
1.250000000000000000e+04,4.799999999999999822e+00,2.539999999999999897e-02,7.129999999999999716e+01,8.486330000000000045e-04,1.276879999999999882e+02
5.000000000000000000e+02,5.299999999999999822e+00,2.285999999999999976e-01,7.129999999999999716e+01,5.194200000000000379e-03,1.298799999999999955e+02
3.150000000000000000e+02,1.230000000000000071e+01,1.015999999999999959e-01,5.550000000000000000e+01,3.682330000000000325e-02,1.356740000000000066e+02
5.000000000000000000e+03,8.400000000000000355e+00,5.079999999999999793e-02,5.550000000000000000e+01,5.448539999999999980e-03,1.158120000000000118e+02
2.000000000000000000e+02,7.299999999999999822e+00,2.285999999999999976e-01,7.129999999999999716e+01,1.044039999999999899e-02,1.387579999999999814e+02
3.150000000000000000e+02,1.540000000000000036e+01,5.079999999999999793e-02,3.960000000000000142e+01,2.825930000000000109e-02,1.244929999999999950e+02
1.000000000000000000e+04,4.799999999999999822e+00,2.539999999999999897e-02,5.550000000000000000e+01,8.732180000000000410e-04,1.269440000000000026e+02
2.500000000000000000e+02,1.119999999999999929e+01,5.079999999999999793e-02,7.129999999999999716e+01,1.407199999999999944e-02,1.271009999999999991e+02
3.150000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03,1.201889999999999930e+02
3.150000000000000000e+03,5.400000000000000355e+00,1.524000000000000077e-01,7.129999999999999716e+01,4.011990000000000001e-03,1.233110000000000070e+02
1.250000000000000000e+03,4.799999999999999822e+00,2.539999999999999897e-02,3.169999999999999929e+01,9.307889999999999003e-04,1.274079999999999870e+02
4.000000000000000000e+02,4.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,5.090680000000000205e-03,1.261490000000000009e+02
2.500000000000000000e+03,1.540000000000000036e+01,5.079999999999999793e-02,3.169999999999999929e+01,2.898530000000000204e-02,1.199449999999999932e+02
6.300000000000000000e+02,1.540000000000000036e+01,5.079999999999999793e-02,3.960000000000000142e+01,2.825930000000000109e-02,1.274429999999999978e+02
6.300000000000000000e+03,2.700000000000000178e+00,1.524000000000000077e-01,7.129999999999999716e+01,2.438510000000000070e-03,1.219440000000000026e+02
3.150000000000000000e+03,5.400000000000000355e+00,1.524000000000000077e-01,3.960000000000000142e+01,4.850290000000000157e-03,1.191370000000000005e+02
8.000000000000000000e+03,0.000000000000000000e+00,1.015999999999999959e-01,3.169999999999999929e+01,1.500919999999999989e-03,1.201929999999999978e+02
5.000000000000000000e+03,4.799999999999999822e+00,2.539999999999999897e-02,3.960000000000000142e+01,9.074750000000000351e-04,1.354260000000000161e+02
6.300000000000000000e+03,5.299999999999999822e+00,2.285999999999999976e-01,7.129999999999999716e+01,5.194200000000000379e-03,1.169200000000000017e+02
1.000000000000000000e+04,0.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,2.663369999999999974e-03,1.153910000000000053e+02
8.000000000000000000e+03,3.299999999999999822e+00,1.015999999999999959e-01,3.169999999999999929e+01,2.514349999999999832e-03,1.174320000000000022e+02
1.600000000000000000e+03,0.000000000000000000e+00,1.524000000000000077e-01,3.960000000000000142e+01,1.932869999999999944e-03,1.310130000000000052e+02
8.000000000000000000e+03,7.200000000000000178e+00,1.524000000000000077e-01,7.129999999999999716e+01,7.520390000000000061e-03,1.133329999999999984e+02
4.000000000000000000e+03,1.540000000000000036e+01,5.079999999999999793e-02,3.960000000000000142e+01,2.825930000000000109e-02,1.181129999999999995e+02
1.000000000000000000e+03,9.500000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,4.498209999999999882e-03,1.303739999999999952e+02
2.500000000000000000e+03,9.900000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,2.527849999999999889e-02,1.147289999999999992e+02
2.500000000000000000e+02,1.269999999999999929e+01,2.539999999999999897e-02,3.960000000000000142e+01,1.302529999999999834e-02,1.215470000000000113e+02
6.300000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03,1.293539999999999850e+02
1.000000000000000000e+03,3.299999999999999822e+00,1.015999999999999959e-01,3.169999999999999929e+01,2.514349999999999832e-03,1.330120000000000005e+02
4.000000000000000000e+03,4.799999999999999822e+00,2.539999999999999897e-02,3.169999999999999929e+01,9.307889999999999003e-04,1.353280000000000030e+02
1.250000000000000000e+04,0.000000000000000000e+00,2.539999999999999897e-02,3.169999999999999929e+01,4.394719999999999963e-04,1.289770000000000039e+02
3.150000000000000000e+03,1.230000000000000071e+01,1.015999999999999959e-01,3.169999999999999929e+01,4.187559999999999893e-02,1.103070000000000022e+02
1.000000000000000000e+03,0.000000000000000000e+00,1.524000000000000077e-01,5.550000000000000000e+01,1.726679999999999968e-03,1.285829999999999984e+02
5.000000000000000000e+03,1.230000000000000071e+01,1.015999999999999959e-01,3.960000000000000142e+01,4.082680000000000337e-02,1.086250000000000000e+02
5.000000000000000000e+02,2.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,3.723709999999999867e-03,1.266770000000000067e+02
1.250000000000000000e+03,0.000000000000000000e+00,1.015999999999999959e-01,5.550000000000000000e+01,1.319829999999999918e-03,1.314300000000000068e+02
8.000000000000000000e+03,4.799999999999999822e+00,2.539999999999999897e-02,3.169999999999999929e+01,9.307889999999999003e-04,1.270079999999999956e+02
3.150000000000000000e+03,7.299999999999999822e+00,2.285999999999999976e-01,3.169999999999999929e+01,1.326719999999999983e-02,1.132289999999999992e+02
2.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03,1.221009999999999991e+02
6.300000000000000000e+03,8.900000000000000355e+00,1.015999999999999959e-01,3.960000000000000142e+01,1.245960000000000123e-02,1.131099999999999994e+02
6.300000000000000000e+03,9.900000000000000355e+00,1.524000000000000077e-01,7.129999999999999716e+01,1.930009999999999712e-02,1.120390000000000015e+02
2.500000000000000000e+02,1.230000000000000071e+01,1.015999999999999959e-01,7.129999999999999716e+01,3.377919999999999534e-02,1.315679999999999836e+02
6.300000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03,1.184099999999999966e+02
8.000000000000000000e+03,5.400000000000000355e+00,1.524000000000000077e-01,5.550000000000000000e+01,4.332879999999999891e-03,1.149270000000000067e+02
2.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03,1.253050000000000068e+02
8.000000000000000000e+02,8.900000000000000355e+00,1.015999999999999959e-01,3.960000000000000142e+01,1.245960000000000123e-02,1.309399999999999977e+02
4.000000000000000000e+02,2.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,3.723709999999999867e-03,1.234170000000000016e+02
1.600000000000000000e+03,8.900000000000000355e+00,1.015999999999999959e-01,3.960000000000000142e+01,1.245960000000000123e-02,1.238199999999999932e+02
1.000000000000000000e+03,9.500000000000000000e+00,2.539999999999999897e-02,3.169999999999999929e+01,4.613769999999999677e-03,1.313460000000000036e+02
8.000000000000000000e+02,8.400000000000000355e+00,5.079999999999999793e-02,5.550000000000000000e+01,5.448539999999999980e-03,1.285620000000000118e+02
5.000000000000000000e+03,8.900000000000000355e+00,1.015999999999999959e-01,3.960000000000000142e+01,1.245960000000000123e-02,1.130799999999999983e+02
1.000000000000000000e+03,1.230000000000000071e+01,1.015999999999999959e-01,5.550000000000000000e+01,3.682330000000000325e-02,1.254839999999999947e+02
